objectid,filename,title,creator,author,date,display_date,year,decade,description,subject,genre,location,latitude,longitude,source,type,format,rights,object_location
1989-08-17_zuguyciclope,1989-08-17_zuguyciclope.jpg,Zuguy Buguy y Cíclope buscan un lugar en el mundo del Rock,Periódico El Espectador,Anónimo,17/8/1989,17 de agosto de 1989,1989,1980s,"Breve reportaje sobre dos bandas bogotanas emergentes con rutas estéticas distintas. Cíclope se inscribe en el rock duro con la alineación de Jairo Amaya, César Restrepo, Daniel Díaz y Pier Paul, mientras Zuguy Buguy trabaja desde el rock and roll con Juan Carlos Ruiz, Eduardo Jiménez y Ricardo Camargo. Ambas preparan sencillos y han recorrido murgas, bares y conciertos, bajo el manejo de Ricardo del Carpio de Radio Tequendama. La nota documenta un circuito juvenil que busca mayor público y registro discográfico en medio de la reactivación del rock en español.",Bogotá; Cíclope; Zuguy Buguy; Rock Duro; Rock And Roll; Ricardo del Carpio; Radio Tequendama; Murgas; Bares; Sencillos; Escena Emergente; Rock colombiano,Reportaje,"Bogotá D. C., Colombia",4.6207812,-74.0822653,El Espectador pág. 3C,Image,image/jpeg,© Derechos de autor pertenecen al periódico El Espectador. Uso académico sin fines comerciales.,
1989-08-17_ancón,1989-08-17_ancón.jpg,Después de 18 años y de los hippies. Los dioses de Ancón,Periódico El Mundo,Anónimo,17/8/1989,17 de agosto de 1989,1989,1980s,"Anuncio y crónica contextual del Ancón versión 1989 en Medellín para conmemorar los dieciocho años del festival. Se confirma la presencia de Kronos, Kraken, Perseo y Eros, junto a Alerta Roja, Fénix y Escape, con diez horas de música en La Macarena. Los organizadores declaran una apuesta por la independencia y por un “rock nacional” que toma distancia del llamado rock español, mientras Kraken reivindica su sello de Rock Profundo Contemporáneo. El texto alterna memoria de los setenta con la estética de la juventud ochentera y describe expectativas de público, repertorios y circulación radial. La pieza sitúa el evento como intento de reposicionar el concierto multibandas en clave local.",Medellín; la Macarena; Festival de Ancón; Kronos; Kraken; Perseo; Eros; Alerta Roja; Fénix; Escape; Independencia Musical; Juventud Ochentera; Circulación Radial; Rock colombiano; Ancón; Elkin Ramírez; Perso; Culto; Rock Latinoamericano; Festivales; Perú; Memoria Musical,Crónica,"Bogotá D. C., Colombia",4.6207812,-74.0822653,"El Mundo, pág. 5B",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Mundo. Uso académico sin fines comerciales.,
1989-08-18_lavozdeoriente,1989-08-18_lavozdeoriente.jpg,La voz de Oriente,Periódico La Prensa,Víctor Flórez,18/8/1989,18 de agosto de 1989,1989,1980s,"Crónica sobre la participación del grupo soviético Stas Namin en el Festival de la Voz, realizado en el Coliseo El Campín de Bogotá. El artículo describe el contexto del rock en la Unión Soviética antes de la Perestroika y destaca el papel de Stas Namin como pionero en la apertura cultural, comparado con figuras como Mick Jagger. Se resaltan sus giras internacionales y la presentación en Bogotá como parte de un esfuerzo por tender puentes culturales a través del rock. Destacó que el rock en la URSS no era un producto reciente de la perestroika, sino que tenía raíces underground desde años anteriores, y describió a Stas Namin como un pionero que inició su movimiento en 1970 en la Universidad Lomonosov, vendiendo 40 millones de discos desde 1972 pese a la falta de apoyo oficial. La banda, integrada por Segret Markin (guitarra), Igor Prokofiev (bajo), Seget Grigorian (batería), Ladislav Petrovski (teclado) y Alexander Loosv (director artístico y guitarra), realizaba una gira mundial contra las drogas y promovía mensajes positivos en sus canciones, combinando rock con influencias de música nacional soviética. El texto también incluyó críticas de Loosv al rock latinoamericano, señalando que parecía eclipsado por la música local y abogando por una fusión que respetara ambas tradiciones. El concierto en Bogotá fue parte de esta gira, que buscaba expandir su impacto más allá de las fronteras soviéticas.",Stas Namin; Stas Namin Group; Rock Soviético; Festival de la Voz; Bogotá; Perestroika; Mick Jagger; Rock en español; Conciertos Internacionales,Crónica,Coliseo El Campín,4.6498405,-74.0804169,La Prensa pág. 21,Image,image/jpeg,© Derechos de autor pertenecen al periódico La Prensa. Uso académico sin fines comerciales.,
1989-08-18_enanitosonda,1989-08-18_enanitosonda.jpg,En la onda,Periódico El Espectador,Anónimo,18/8/1989,18 de agosto de 1989,1989,1980s,"Columna que anticipa el Concierto de Conciertos II en El Campín y confirma una nómina internacional que amplía la escala del evento. Se presentan datos y una breve entrevista a Enanitos Verdes, con énfasis en su tránsito por Colombia entre apatía inicial y posterior auge en radio con La muralla verde, El extraño de pelo largo y Te vi en un tren. El texto cifra expectativas alrededor de una cita masiva con combinaciones de pop y rock en español y la presencia de bandas anfitrionas colombianas como Compañía Ilimitada y Kraken. La narración ubica al público capitalino dentro de un circuito iberoamericano de giras y legitima a Bogotá como plaza obligada del repertorio latino. Se alude a metas artísticas, trabajo como vocación y al rol de la audiencia en la consolidación de los grupos.",Bogotá; Estadio El Campín; Concierto de Conciertos; Enanitos Verdes; Andrés Calamaro; Laura Branigan; Autocontrol; Rumba Tres; The Jets; Compañía Ilimitada; Kraken; Listas Radiales; Gira Iberoamericana; Público Capitalino; Rock colombiano; Rock Internacional en Colombia; Franco de Vita; Superconcierto; Rock argentino; Cultura Pop; Rock Latinoamericano,Opinión,"Bogotá D. C., Colombia",4.6207812,-74.0822653,El Espectador pág. 4E,Image,image/jpeg,© Derechos de autor pertenecen al periódico El Espectador. Uso académico sin fines comerciales.,
1989-08-18_macarenarock,1989-08-18_macarenarock.jpg,Macarena lidia el rock,Periódico La Prensa,Anónimo,18/8/1989,18 de agosto de 1989,1989,1980s,"Crónica previa del Concierto de Independencia en la Plaza de Toros La Macarena tras semanas de cambios de fecha, renuncias logísticas y trámites con autoridades locales. El relato destaca la obstinación del productor Carolo y la promesa de diez horas de música con Kraken, Perseo, Alerta Roja y Escape, en una Medellín que vuelve a convocar multitudes para celebrar la memoria del festival de Ancón. Se mencionan invitados especiales como Alfredo de la Fe y Pablus Gallinazo, con cruces de salsa rock y guiños a los años sesenta. La pieza reconstruye tensiones organizativas, planes alternos en Envigado y Bello y la apuesta por un espectáculo que resiste contratiempos. La Macarena aparece como templo de una comunidad rockera que insiste en su derecho a la fiesta y a la continuidad de sus símbolos.",Medellín; la Macarena; Concierto de Independencia; Carolo; Kraken; Perseo; Alerta Roja; Escape; Ancón; Envigado; Bello; Alfredo de la Fe; Pablus Gallinazo; Organización de Conciertos; Rock colombiano; los Crespos; Nachos Pop; Inalmendra Carroña; Rock y Salsa; Plaza de la Independencia,Crónica,"Plaza de Toros La Macarena, Medellín",6.2501034,-75.5828645,La Prensa pág. 21,Image,image/jpeg,© Derechos de autor pertenecen al periódico La Prensa. Uso académico sin fines comerciales.,
1989-08-20_queremosrockenespanol,1989-08-20_queremosrockenespanol.jpg,El deshielo del rock en español,Periódico El Colombiano,Ana Victoria Ochoa,20/8/1989,20 de agosto de 1989,1989,1980s,"El artículo reflexiona sobre el auge del rock en español a finales de los años ochenta como un proceso de recuperación identitaria y cultural frente a la hegemonía anglosajona. La autora, desde una mirada juvenil, reconstruye los antecedentes del género desde los años sesenta y establece un puente entre la contracultura internacional y la emergencia de bandas latinoamericanas como Los Prisioneros, Hombres G, El Último de la Fila o Toreros Muertos. En el contexto colombiano, menciona grupos como Pasaporte, Alerta Roja, Alta Fidelidad y Código, ubicándolos dentro de un nuevo movimiento de rock latino que busca expresar realidades locales. El texto reflexiona sobre la necesidad de componer en español, adaptar los sonidos globales a los contextos propios y construir una estética latinoamericana del rock como acto de resistencia cultural.",El Deshielo del Rock en Español; Rock en español; Rock Latinoamericano; Identidad Cultural; Rock Juvenil; Rock Político; los Prisioneros; Hombres G; los Toreros Muertos; los Fabulosos Cadillacs; Miguel Mateos; Soda Stereo; The Beatles; Rolling Stones; Bob Dylan; Juventud; Globalización Musical; Bandas Latinoamericanas; Contracultura; Colombia Ochentera; Idioma y Autenticidad,Reportaje,"Medellín, Colombia",6.2443677,-75.6636154,"El Colombiano, El Colombianito pág. 7C
 pág. 7",Image,image/jpeg,© Derechos de autor pertenecen al periódico El Colombiano. Uso académico sin fines comerciales.,
1989-08-25_elrocktenecesita,1989-08-25_elrocktenecesita.jpg,El rock te necesita,Periódico La Prensa,Olga Viviana Guerrero,25/8/1989,25 de agosto de 1989,1989,1980s,"Perfil de Hora Local que narra su origen lúdico en 1986 y una ética de trabajo que privilegia la espontaneidad y la diversión frente a cualquier pretensión doctrinaria. Se enumeran escenarios universitarios y de bares en Bogotá y la grabación del sencillo con Rock no te necesita y Matanza en el bar. La crónica presenta a sus integrantes como autores de letras directas y juegos de ingenio, con composiciones como Orden público alterado y Héroes americanos. Se señalan obstáculos de mercado y la distancia crítica frente a la industria, sin abandonar la ambición de un larga duración. La banda se inscribe en una escena emergente que busca circulación sin renunciar a un humor ácido y a una performance cercana",Hora Local; Bogotá; Universidad de los Andes; Universidad Nacional; Bares de la 82; Rock No Te Necesita; Matanza en El Bar; Orden Público Alterado; Héroes Americanos; Eduardo Arias; Luis Alberto Uriza; Andrés Rojas; Ricardo Jaramillo; Gonzalo Sagarminaga; Escena Indie; Rock colombiano; Andrés Arango; José María Arango; Antonio Rincón; Ricardo Gómez; Conciertos en Vivo; Cultura Juvenil; Prensa Musical,Reseña,"Bogotá D. C., Colombia",4.6207812,-74.0822653,La Prensa pág. 20,Image,image/jpeg,© Derechos de autor pertenecen al periódico La Prensa. Uso académico sin fines comerciales.,
1989-08-25_caifanes,1989-08-25_caifanes.jpg,"Caifanes, ¿quiénes son?",Periódico La Prensa,Anónimo,25/8/1989,25 de agosto de 1989,1989,1980s,"Presentación del cuarteto mexicano Caifanes en la antesala de su llegada a Colombia, con un primer LP producido por Cachorro López y colaboraciones de Gustavo Cerati. Se reseñan influencias múltiples que van de XTC y Joe Jackson a The Cure y Frank Zappa, y se explica la controversia por la versión de La negra Tomasa, que desbordó los límites de la ortodoxia rockera. El texto subraya la rapidez con que definieron sonido y estilo desde 1986 y su expansión por fuera de México. La nota propone una segunda oportunidad en el mercado colombiano tras una recepción radial esquiva y lista un repertorio que ya circula en medios especializados. La agrupación es retratada como síntesis de oficio, riesgo estético y ambición continental.",Caifanes; México; la Negra Tomasa; Cachorro López; Gustavo Cerati; Diego Herrera; Sabo Romo; Alfonso André; Saúl Hernández; Rock en español; Influencias Musicales; Primer Lp; Recepción Radial; Rock Internacional en Colombia; Rock Mexicano; Llegada A Colombia; Música Alternativa; Rock Latinoamericano; Música Tradicional; The Cure; David Bowie; la Prensa; Bogotá; Escena Latinoamericana; Prensa Cultural; Fusión Sonora; Identidad Musical,Reportaje,"Bogotá D. C., Colombia",4.6207812,-74.0822653,La Prensa pág. 21,Image,image/jpeg,© Derechos de autor pertenecen al periódico La Prensa. Uso académico sin fines comerciales.,
1989-08-25_anconcantidadycalidad,1989-08-25_anconcantidadycalidad.jpg,Ancón: cantidad y calidad,Periódico El Colombiano,La Supersónik,25/8/1989,25 de agosto de 1989,1989,1980s,"Crónica del Concierto de la Independencia en La Macarena con siete bandas, retrasos logísticos y respuesta entusiasta del público. El relato abre con Eros en clave sesentera, recupera a Fénix como vieja guardia y registra la tensión con Alerta Roja antes de la irrupción de Kraken como clímax de la noche. Se ensalza el show de Kronos con su heavy rumba, se reseña la contundencia de Perseo y se recuerda el cierre incompleto por lluvia y apagado de luces que dejó por fuera a Escape. La narración destaca profesionalismo, resistencia de la audiencia y un ambiente de comunión sonora. Se afirma la idea de cantidad y calidad como sello de una escena que sostiene su propio canon.",Medellín; la Macarena; Concierto de Independencia; Eros; Fénix; Alerta Roja; Kraken; Kronos; Perseo; Escape; Heavy Rumba; Logística de Conciertos; Público Paisa; Lluvia y Desmontaje; Rock colombiano; Ancón; Plaza de Toros La Macarena; Conciertos de Rock; Heavy Metal Colombiano; Cultura Rock Paisa; Festivales de Rock en Colombia; Concierto de Rock; Bandas Nacionales; Heavy Metal; Independencia; Festivales,Reseña,"Plaza de Toros La Macarena, Medellín",6.2501034,-75.5828645,El Colombiano pág. 5B,Image,image/jpeg,© Derechos de autor pertenecen al periódico El Colombiano. Uso académico sin fines comerciales.,
1989-11-03_alertaroja,1989-11-03_alertaroja.jpg,Alerta roja: signos vitales,Periódico La Prensa,Anónimo,3/11/1989,3 de noviembre de 1989,1989,1980s,"Anuncio del Super Concierto Colombia Rock en Español 89 en la Feria Exposición de Bogotá con diez agrupaciones nacionales y grabación de escenas para la película Sida. La convocatoria liga espectáculo y pedagogía sanitaria en un mismo espacio, con bandas como Signos Vitales, Alerta Roja, Retten, Fike Banda, Gamma Ciudad de Oro, Zuguy Buguy, Adaxz, Chiflis e IXR. El texto discute el despliegue mediático frente a la enfermedad y reprocha decisiones regulatorias que limitaron campañas previas. Se propone una competencia Copa Elvis Presley como estímulo a la creatividad y se establece una programación de dos jornadas con horarios extendidos. La pieza asocia juventud, conciencia y música en la plaza ferial capitalina.",Bogotá; Feria Exposición; Super Concierto Colombia Rock en Español 89; Signos Vitales; Alerta Roja; Retten; Fike Banda; Gamma Ciudad de Oro; Zuguy Buguy; Adaxz; Chiflis; Ixr; Cine y Música; Salud Pública Juvenil; Copa Elvis Presley; Rock colombiano; Retter; Filo; Ekhymosis; Zuquy Bugy; Audux; Compañía Ilimitada; Feria Exposición de Bogotá; Rock en español; Concierto de Rock; Bandas Nacionales; Prevención del Sida; Cine Colombiano; Mercado Musical; Salud Pública; Medios de Comunicación; Juventud,Noticia,Feria Exposición Internacional,4.6306075,74.0929633,La Prensa pág. 20,Image,image/jpeg,© Derechos de autor pertenecen al periódico La Prensa. Uso académico sin fines comerciales.,
