objectid,title,creator,author,date,display_date,description,subject,genre,location,latitude,longitude,source,object_location,rights,type,format
1989-04-22_rockacido,Rock Ácido de Chapinero,Revista La Prensa,anónimo,23/4/1989,23 de abril de 1989,"Relato histórico de la transición del go go a la psicodelia en Bogotá, con foco en Chapinero y el Concierto de Rock Ácido Progresivo del Teatro La Comedia en El artículo recompone redes de grupos y ensayaderos que irradiaron desde la calle 60 y el Parque Julio Flores, con nombres como Siglo Cero, Aeda, Terrón de Sueños, Glass Onion y la Gran Sociedad del Estado. Detalla cómo se forjó una escena underground entre matinés, programas de radio especializados y primeras ediciones de rock internacional, mientras se rehuía la televisión por limitaciones técnicas. El texto muestra la continuidad entre espacios abiertos, revistas y promotores que desembocarían en festivales al aire libre y una genealogía de músicos hoy canónicos.",Bogotá; Chapinero; Teatro La Comedia; Rock ácido; Siglo Cero; Aeda; Terrón de Sueños; Glass Onion; Parque Julio Flores; calle 60; programas de radio; escena underground; psicodelia; años sesenta; Rock colombiano; Rock nacional; rock latinoamericano; Carlos Santana; Bob Dylan; Pink Floyd; Led Zeppelin; Genesis; Yes; Compañía Ilimitada; rock contestatario; cultura popular; identidad generacional; Colombia.,Reportaje,"Bogotá D. C., Colombia","4,6489055","-74,4375009",La Prensa pág. 25,,© Derechos de autor pertenecen al periódico La Prensa. Uso académico sin fines comerciales.,Image,image/jpeg
1989-04-23_ruido,Rock en los tiempos del ruido,Periódico La Prensa,Eduardo Arias,23/4/1989,23 de abril de 1989,"Ensayo de Eduardo Arias que reivindica la tradición del rock en español en Colombia desde los sesenta y setenta, contra la idea de que el fenómeno nació en los ochenta. Se enumeran nombres esenciales como Los Speakers, Los Flippers, Génesis, La Banda Nueva y Siglo Cero, así como canciones que permanecen en la memoria urbana. El texto enfatiza la marginalidad comercial de aquella escena y su potencia convocante en conciertos inspirados en los festivales hippies. Se propone preservar grabaciones y relatos de esa época como patrimonio cultural, a la vez que se reconoce la mutación del rock hacia formatos más aceptados socialmente en los ochenta. ",historia del rock en Colombia; Eduardo Arias; años sesenta; años setenta; Los Speakers; Los Flippers; Génesis; La Banda Nueva; Siglo Cero; memoria urbana; festivales hippies; preservación cultural; Rock colombiano; Rock nacional; Festival de Ancón; Rock 60s y 70s; Censura cultural; rock en español; Colombia; años 60; años 70; Los Yetis; TV-101; Dominic Coyote; historia musical; prensa cultural; memoria sonora.,Opinión,"Bogotá D. C., Colombia","4,6489055","-74,4375009",La Prensa pág. 24,,© Derechos de autor pertenecen al periódico La Prensa. Uso académico sin fines comerciales.,Image,image/jpeg
1899-05-10_charlygarcia,Charly García: La leyenda del rock en español,Periódico El Colombiano,Tiberio Duque Alzate,10/5/1989,10 de mayo de 1989,"Perfil de Charly García que recorre su trayectoria desde Sui Generis y Porsuigieco hasta La Máquina de Hacer Pájaros y Serú Girán, con énfasis en tensiones con la censura y la consolidación de un estilo autoral. Se reseñan discos determinantes como Vida, Confesiones de invierno, Clics modernos y Piano bar, y colaboraciones con músicos de referencia. La nota recuerda su versatilidad escénica y anticipa su concierto en la Plaza de Toros La Macarena de Medellín en mayo, integrando al público local en una historia mayor del rock argentino. Se perfila al artista como leyenda viva del rock en español con capacidad de diálogo intergeneracional.",Charly García; Sui Generis; Porsuigieco; La Máquina de Hacer Pájaros; Serú Girán; censura; Clics modernos; Piano bar; Medellín; Plaza de Toros La Macarena; rock argentino; leyenda musical; Rock internacional en Colombia; trayectoria musical; innovación; cultura latinoamericana; Tiberio Duque; Rock Internacional; música en español; El Colombiano; prensa cultural; trayectoria artística; juventud; mensajes ambiguos.,Perfil,"Medellín, Colombia","6,2443677","-75,6636154",El Colombianito pág. 2,,© Derechos de autor pertenecen al periódico El Colombiano. Uso académico sin fines comerciales.,Image,image/jpeg
1989-07-18_rocknacional,En Ancón 18 años. 10 horas de rock nacional,Periódico El Colombiano,Anónimo,10/8/1989,18 de agosto de 1989,"Este artículo describe las dificultades históricas del rock en Colombia desde el Festival de Ancón de 1971, considerado un hito, pero también un fracaso organizativo y económico. A partir de este antecedente, se anuncia el evento “Concierto de la Independencia”, concebido con tres propósitos: (1) presentar únicamente grupos colombianos para independizarse de la dependencia cultural de las agrupaciones extranjeras, bajo los lemas “No a la música extranjera”, “No a la droga” y “No a la dependencia”; (2) conmemorar el Día de la Independencia, previsto inicialmente para el 20 de julio pero reprogramado debido al fallecimiento del gobernador Roldán Betancur; y (3) celebrar los 18 años del Festival de Ancón, considerados su mayoría de edad simbólica. El artículo destaca además la intención de proyectar una gira nacional e internacional con las bandas participantes, entre ellas Kraken, Eros, Fénix, Escape, Alerta Roja, Kronos, René Toro, Pablus Gallinazo y Alfredo de la Fe. El texto posiciona a los organizadores y a “Carolo” como agentes de institucionalización de la escena del rock colombiano como meta de un circuito nacional.",Concierto de rock en español; Concierto de rock Colombiano; Auge del rock en Colombia; Gonzalo Caro Maya; Concierto de la Independencia; Festival de Ancón; Rock colombiano; Independencia cultural; No a la música extranjera; No a la droga; independencia musical; Kraken; Eros; Fénix; Escape; Alerta Roja; Kronos; René Toro; Pablus Gallinazo; Alfredo de la Fe,Crónica,"Plaza de Toros La Macarena, Medellín","6,2501034","-75,5828645","El Colombiano, pág. 7B",,© Derechos de autor pertenecen al periódico El Colombiano. Uso académico sin fines comerciales.,Image,image/jpeg
1989-08-12_woodstockaire,Woodstock palabras al aire,Periódico La Prensa,Anónimo,12/8/1989,12 de agosto de 1989,"Woodstock; contracultura; protesta juvenil; música como resistencia; sociología de la música; cultura estadounidense; Rock Internacional; Woodstock, contracultura, guerra de Vietnam, protesta juvenil, memoria histórica, transformación social",Bogotá,,"Bogotá D. C., Colombia","4,6489055","-74,4375009",La Prensa pág. 22,,© Derechos de autor pertenecen al periódico La Prensa. Uso académico sin fines comerciales.,Image,image/jpeg
1989-08-13_acidezsesentas,La acidez de los sesentas,Periódico La Prensa,anónimo,13/8/1989,13 de agosto de 1989,"Artículo retrospectivo sobre la década de los sesenta, centrado en el impacto cultural de movimientos como Woodstock, el uso de drogas psicodélicas como la mescalina, y el papel de bandas como The Beatles y The Rolling Stones. Se analiza la efervescencia política y social de la época, así como su legado en la música y el pensamiento contracultural. La nota se acompaña de imágenes simbólicas como la bandera de paz y escenas de protesta.",Woodstock; The Beatles; Rolling Stones; contracultura; mescalina; paz; protesta; años sesenta; historia cultural,,"Bogotá D. C., Colombia","4,6489055","-74,4375009",Revista La Prensa pág. VI,,© Derechos de autor pertenecen al periódico La Prensa. Uso académico sin fines comerciales.,Image,image/jpeg
1989-08-15_radioactivamedellin,"En el Dial, Radioactiva Rock, Rock, Y... Rock",Periódico El Mundo,Anónimo,15/8/1989,15 de agosto de 1989,"Noticia del lanzamiento de RadioActiva 102.9 FM en Medellín como parte de un sistema nacional de Caracol dedicado al rock. Se precisa su estructura con director, disc jockeys, libretistas y creativos de efectos, y la misión de programar rock pesado, new wave y rock en español. Se recuerda que la idea surgió cuando emisoras como Veracruz Stereo y 88.9 ganaron mercado fuera de los sistemas tradicionales, y se proyecta la expansión a varias capitales. El énfasis está en profesionalización, presupuesto y show diario para consolidar el formato musical. ",Medellín; RadioActiva 102.9 FM; Caracol Radio; Armando Plata; programación musical; rock pesado; new wave; rock en español; Veracruz Stereo; 88.9 Stereo; sistemas radiales; expansión nacional; Rock colombiano; Rock nacional; Radioactiva; difusión radial; cultura musical.,Noticia,"Bogotá D. C., Colombia","4,6489055","-74,4375009","El Mundo, pág 4B",,© Derechos de autor pertenecen al periódico El Mundo. Uso académico sin fines comerciales.,Image,image/jpeg
1989-08-15_comoacabarconelrock,Cómo acabar con el rock,Periódico El Espectador,Karl Troller,15/8/1989,15 de agosto de 1989,"Columna de Karl Troller que denuncia la cadena de omisiones de la industria y la radio colombianas frente al rock contemporáneo. Se acusa a las disqueras de no editar obras clave y a las emisoras de limitarse al Top 40 de Billboard, con desaparición de franjas especializadas y ausencia de programas críticos. El texto enumera carencias de circulación de videos, revistas, docencia musical y oferta internacional de conciertos, y cuestiona el triunfalismo del mini boom del rock en español. La pieza plantea que sin diversidad estética ni infraestructura cultural el desarrollo del rock local seguirá condicionado.",Karl Troller; industria discográfica; radio musical; Top 40; programas especializados; crítica musical; edición de discos; circulación de videos; oferta internacional; políticas culturales; Colombia; Rock colombiano; Rock nacional; crítica cultural; Sex Pistols; punk; El Espectador; Medios de comunicación; Radio; Cultura rock; Underground; Importación de discos; Educación musical; Globalización cultural.,Opinión,"Bogotá D. C., Colombia","4,6489055","-74,4375009",El Espectador pág. 3E y 4E,,© Derechos de autor pertenecen al periódico El Espectador. Uso académico sin fines comerciales.,Image,image/jpeg
1989-08-17_zuguyciclope,Zuguy Buguy y Cíclope buscan un lugar en el mundo del Rock,Periódico El Espectador,Anónimo,17/8/1989,17 de agosto de 1989,"Breve reportaje sobre dos bandas bogotanas emergentes con rutas estéticas distintas. Cíclope se inscribe en el rock duro con la alineación de Jairo Amaya, César Restrepo, Daniel Díaz y Pier Paul, mientras Zuguy Buguy trabaja desde el rock and roll con Juan Carlos Ruiz, Eduardo Jiménez y Ricardo Camargo. Ambas preparan sencillos y han recorrido murgas, bares y conciertos, bajo el manejo de Ricardo del Carpio de Radio Tequendama. La nota documenta un circuito juvenil que busca mayor público y registro discográfico en medio de la reactivación del rock en español. ",Bogotá; Cíclope; Zuguy Buguy; rock duro; rock and roll; Ricardo del Carpio; Radio Tequendama; murgas; bares; sencillos; escena emergente; Rock colombiano; Rock nacional,Reportaje,"Bogotá D. C., Colombia","4,6489055","-74,4375009",El Espectador pág. 3C,,© Derechos de autor pertenecen al periódico El Espectador. Uso académico sin fines comerciales.,Image,image/jpeg
1989-08-17_ancón,Después de 18 años y de los hippies. Los dioses de Ancón,Periódico El Mundo,anónimo,17/8/1989,17 de agosto de 1989,"Anuncio y crónica contextual del Ancón versión 1989 en Medellín para conmemorar los dieciocho años del festival. Se confirma la presencia de Kronos, Kraken, Perseo y Eros, junto a Alerta Roja, Fénix y Escape, con diez horas de música en La Macarena. Los organizadores declaran una apuesta por la independencia y por un “rock nacional” que toma distancia del llamado rock español, mientras Kraken reivindica su sello de Rock Profundo Contemporáneo. El texto alterna memoria de los setenta con la estética de la juventud ochentera y describe expectativas de público, repertorios y circulación radial. La pieza sitúa el evento como intento de reposicionar el concierto multibandas en clave local.",Medellín; La Macarena; Festival de Ancón; Kronos; Kraken; Perseo; Eros; Alerta Roja; Fénix; Escape; independencia musical; juventud ochentera; circulación radial; Rock colombiano; Rock nacional; Ancón; Elkin Ramírez; Perso; Culto; rock latinoamericano; festivales; Perú; memoria musical,Reportaje,"Bogotá D. C., Colombia","4,6489055","-74,4375009","El Mundo, pág. 5B",,© Derechos de autor pertenecen al periódico El Mundo. Uso académico sin fines comerciales.,Image,image/jpeg
1989-08-18_lavozdeoriente,La voz de Oriente,Periódico La Prensa,Víctor Flórez,18/8/1989,18 de agosto de 1989,"Crónica sobre la participación del grupo soviético Stas Namin en el Festival de la Voz, realizado en el Coliseo El Campín de Bogotá. El artículo describe el contexto del rock en la Unión Soviética antes de la Perestroika y destaca el papel de Stas Namin como pionero en la apertura cultural, comparado con figuras como Mick Jagger. Se resaltan sus giras internacionales y la presentación en Bogotá como parte de un esfuerzo por tender puentes culturales a través del rock.  Destacó que el rock en la URSS no era un producto reciente de la perestroika, sino que tenía raíces underground desde años anteriores, y describió a Stas Namin como un pionero que inició su movimiento en 1970 en la Universidad Lomonosov, vendiendo 40 millones de discos desde 1972 pese a la falta de apoyo oficial. La banda, integrada por Segret Markin (guitarra), Igor Prokofiev (bajo), Seget Grigorian (batería), Ladislav Petrovski (teclado) y Alexander Loosv (director artístico y guitarra), realizaba una gira mundial contra las drogas y promovía mensajes positivos en sus canciones, combinando rock con influencias de música nacional soviética. El texto también incluyó críticas de Loosv al rock latinoamericano, señalando que parecía eclipsado por la música local y abogando por una fusión que respetara ambas tradiciones. El concierto en Bogotá fue parte de esta gira, que buscaba expandir su impacto más allá de las fronteras soviéticas.",Stas Namin; Stas Namin Group; rock soviético; Festival de la Voz; Bogotá; Perestroika; Mick Jagger; rock en español; conciertos internacionales,,Coliseo El Campín,"4,6498405","-74,0804169",La Prensa pág. 21,,© Derechos de autor pertenecen al periódico La Prensa. Uso académico sin fines comerciales.,Image,image/jpeg
